11.564,4.815,5.765
11.568,4.785,5.835
11.572,4.770,5.885
11.576,4.760,5.925
11.580,4.765,5.985
11.584,4.785,6.030
11.588,4.790,6.060
11.592,4.790,6.095
11.596,4.815,6.135
11.600,4.820,6.150
11.604,4.800,6.185
11.608,4.780,6.215
11.612,4.780,6.260
11.616,4.780,6.290
11.620,4.760,6.320
11.624,4.740,6.345
11.628,4.730,6.395
11.632,4.735,6.440
11.636,4.715,6.460
11.640,4.710,6.500
11.644,4.710,6.550
11.648,4.740,6.605
11.652,4.750,6.635
11.656,4.755,6.660
11.660,4.760,6.710
11.664,4.795,6.760
11.668,4.805,6.795
11.672,4.815,6.830
11.676,4.795,6.875
11.680,4.785,6.915
11.684,4.790,6.945
11.688,4.805,6.950
11.692,4.830,6.965
11.696,4.840,6.980
11.700,4.835,6.985
11.704,4.855,6.955
11.708,4.875,6.930
11.712,4.910,6.920
11.716,4.955,6.885
11.720,4.960,6.830
11.724,4.955,6.760
11.728,4.970,6.705
11.732,5.005,6.635
11.736,5.015,6.535
11.740,5.020,6.445
11.744,5.045,6.350
11.748,5.080,6.280
11.752,5.085,6.180
11.756,5.060,6.075
11.760,5.050,5.990
11.764,5.050,5.905
11.768,5.050,5.810
11.772,5.040,5.715
11.776,5.025,5.650
11.780,5.025,5.605
11.784,5.035,5.545
11.788,5.020,5.475
11.792,5.005,5.430
11.796,4.990,5.405
11.800,4.995,5.390
11.804,4.985,5.315
11.808,4.975,5.295
11.812,4.970,5.280
11.816,4.970,5.265
11.820,4.965,5.230
11.824,4.950,5.215
11.828,4.945,5.215
11.832,4.945,5.205
11.836,4.945,5.200
11.840,4.935,5.180
11.844,4.930,5.175
11.848,4.940,5.180
11.852,4.940,5.180
11.856,4.930,5.165
11.860,4.920,5.165
11.864,4.920,5.175
11.868,4.915,5.170
11.872,4.920,5.160
11.876,4.920,5.170
11.880,4.915,5.180
11.884,4.910,5.185
11.888,4.905,5.170
11.892,4.915,5.165
11.896,4.920,5.185
11.900,4.925,5.180
11.904,4.925,5.170
11.908,4.920,5.160
11.912,4.915,5.170
11.916,4.920,5.165
11.920,4.915,5.155
11.924,4.895,5.155
11.928,4.910,5.155
11.932,4.910,5.160
11.936,4.915,5.140
11.940,4.895,5.125
11.944,4.905,5.130
11.948,4.920,5.135
11.952,4.905,5.115
11.956,4.890,5.100
11.960,4.880,5.100
11.964,4.900,5.105
11.968,4.900,5.100
11.972,4.885,5.070
11.976,4.870,5.065
11.980,4.880,5.070
11.984,4.880,5.065
11.988,4.870,5.045
11.992,4.860,5.040
11.996,4.860,5.045
12.000,4.865,5.050
12.004,4.865,5.025
12.008,4.845,5.020
12.012,4.850,5.030
12.016,4.855,5.025
12.020,4.850,5.010
12.024,4.840,5.015
12.028,4.845,5.010
12.032,4.855,5.015
12.036,4.855,5.010
12.040,4.835,4.995
12.044,4.845,4.990
12.048,4.855,5.015
12.052,4.845,5.000
12.056,4.835,4.980
12.060,4.835,4.990
12.064,4.840,4.995
12.068,4.850,4.990
12.072,4.835,4.985
12.076,4.825,4.980
12.080,4.840,4.990
12.084,4.850,4.995
12.088,4.840,4.990
12.092,4.820,4.980
12.096,4.825,4.985
12.100,4.830,4.990
12.104,4.825,4.985
12.108,4.815,4.980
12.112,4.825,4.985
12.116,4.825,5.000
12.120,4.815,4.985
12.124,4.810,4.985
12.128,4.825,4.990
12.132,4.830,5.000
12.136,4.830,4.985
12.140,4.825,4.975
12.144,4.820,4.980
12.148,4.825,5.005
12.152,4.825,4.995
12.156,4.820,4.980
12.160,4.830,4.995
12.164,4.840,5.000
12.168,4.840,5.005
12.172,4.840,5.020
12.176,4.855,5.170
12.180,4.890,5.615
12.184,4.960,5.980
12.188,5.110,5.695
12.192,5.550,5.455
12.196,5.900,5.415
12.200,5.920,5.410
12.204,5.275,5.310
12.208,5.215,5.235
12.212,5.275,5.075
12.216,5.300,4.820
12.220,5.315,4.485
12.224,5.340,4.115
12.228,5.355,3.735
12.232,5.345,3.380
12.236,5.335,3.075
12.240,5.325,2.820
12.244,5.325,2.635
12.248,5.315,2.490
12.252,5.270,2.315
12.256,5.210,2.170
12.260,5.125,2.110
12.264,5.030,2.095
12.268,4.955,2.050
12.272,4.845,2.025
12.276,4.700,2.015
12.280,4.650,2.025
12.284,4.670,2.030
12.288,4.700,2.015
12.292,4.690,2.060
12.296,4.675,2.155
12.300,4.670,2.190
12.304,4.645,2.475
12.308,4.640,2.705
12.312,4.675,3.020
12.316,4.700,3.375
12.320,4.705,3.725
12.324,4.695,4.070
12.328,4.715,4.435
12.332,4.715,4.740
12.336,4.695,5.000
12.340,4.680,5.220
12.344,4.670,5.450
12.348,4.685,5.635
12.352,4.695,5.765
12.356,4.690,5.850
12.360,4.695,5.920
12.364,4.705,5.990
12.368,4.725,6.045
12.372,4.705,6.085
12.376,4.705,6.140
12.380,4.715,6.180
12.384,4.720,6.215
12.388,4.720,6.240
12.392,4.715,6.280
12.396,4.735,6.330
12.400,4.745,6.345
12.404,4.745,6.365
12.408,4.735,6.400
12.412,4.735,6.440
12.416,4.740,6.465
12.420,4.750,6.475
12.424,4.750,6.510
12.428,4.740,6.545
12.432,4.750,6.590
12.436,4.755,6.620
12.440,4.745,6.660
12.444,4.745,6.720
12.448,4.750,6.790
12.452,4.740,6.835
12.456,4.725,6.855
12.460,4.715,6.905
12.464,4.715,6.955
12.468,4.715,6.970
12.472,4.720,6.990
12.476,4.720,7.005
12.480,4.725,7.035
12.484,4.750,7.030
12.488,4.735,7.020
12.492,4.740,7.005
12.496,4.750,7.000
12.500,4.765,6.995
12.504,4.780,6.910
12.508,4.780,6.855
12.512,4.805,6.805
12.516,4.820,6.740
12.520,4.840,6.645
12.524,4.855,6.560
12.528,4.865,6.480
12.532,4.880,6.395
12.536,4.890,6.295
12.540,4.895,6.180
12.544,4.900,6.080
12.548,4.920,6.010
12.552,4.920,5.910
12.556,4.910,5.830
12.560,4.910,5.760
12.564,4.930,5.690
12.568,4.920,5.630
12.572,4.900,5.555
12.576,4.885,5.495
12.580,4.895,5.465
12.584,4.900,5.415
12.588,4.870,5.370
12.592,4.865,5.335
12.596,4.855,5.325
12.600,4.865,5.310
12.604,4.865,5.265
12.608,4.840,5.250
12.612,4.845,5.245
12.616,4.860,5.255
12.620,4.850,5.230
12.624,4.830,5.220
12.628,4.840,5.220
12.632,4.835,5.225
12.636,4.840,5.215
12.640,4.825,5.210
12.644,4.815,5.220
12.648,4.820,5.225
12.652,4.825,5.220
12.656,4.810,5.210
12.660,4.815,5.215
12.664,4.815,5.220
12.668,4.830,5.240
12.672,4.810,5.215
12.676,4.805,5.225
12.680,4.825,5.230
12.684,4.825,5.230
12.688,4.815,5.215
12.692,4.810,5.220
12.696,4.810,5.225
12.700,4.820,5.225
12.704,4.810,5.215
12.708,4.800,5.200
12.712,4.800,5.220
12.716,4.800,5.215
12.720,4.805,5.195
12.724,4.795,5.180
12.728,4.790,5.185
12.732,4.805,5.180
12.736,4.800,5.170
12.740,4.790,5.145
12.744,4.790,5.150
12.748,4.800,5.150
12.752,4.800,5.140
12.756,4.785,5.115
12.760,4.775,5.110
12.764,4.790,5.120
12.768,4.780,5.110
12.772,4.775,5.095
12.776,4.755,5.085
12.780,4.775,5.095
12.784,4.780,5.095
12.788,4.775,5.065
12.792,4.765,5.055
12.796,4.770,5.075
12.800,4.770,5.075
12.804,4.765,5.055
12.808,4.765,5.050
12.812,4.765,5.060
12.816,4.770,5.050
12.820,4.770,5.040
12.824,4.755,5.035
12.828,4.775,5.045
12.832,4.770,5.040
12.836,4.765,5.035
12.840,4.760,5.020
12.844,4.760,5.025
12.848,4.765,5.040
12.852,4.770,5.030
12.856,4.755,5.020
12.860,4.750,5.015
12.864,4.760,5.030
12.868,4.760,5.030
12.872,4.750,5.005
12.876,4.750,5.015
12.880,4.765,5.025
12.884,4.760,5.025
12.888,4.770,5.010
12.892,4.755,5.005
12.896,4.770,5.020
12.900,4.775,5.025
12.904,4.765,5.010
12.908,4.760,5.000
12.912,4.765,5.005
12.916,4.780,5.010
12.920,4.785,5.010
12.924,4.765,5.000
12.928,4.770,5.010
12.932,4.780,5.015
12.936,4.775,5.005
12.940,4.775,5.005
12.944,4.770,5.015
12.948,4.785,5.035
12.952,4.795,5.025
12.956,4.795,5.025
12.960,4.800,5.070
12.964,4.830,5.220
12.968,4.850,5.685
12.972,4.895,5.980
12.976,5.050,5.715
12.980,5.480,5.465
12.984,5.880,5.380
12.988,5.650,5.280
12.992,5.265,5.170
12.996,5.195,5.025
13.000,5.210,4.975
13.004,5.230,4.550
13.008,5.215,4.255
13.012,5.235,4.000
13.016,5.260,3.785
13.020,5.255,3.580
13.024,5.220,3.370
13.028,5.220,3.120
13.032,5.235,2.835
13.036,5.215,2.590
13.040,5.185,2.440
13.044,5.140,2.320
13.048,5.085,2.220
13.052,5.005,2.135
13.056,4.900,2.095
13.060,4.825,2.065
13.064,4.735,2.050
13.068,4.605,2.030
13.072,4.515,2.005
13.076,4.525,2.030
13.080,4.595,2.060
13.084,4.645,2.085
13.088,4.650,2.140
13.092,4.635,2.260
13.096,4.650,2.430
13.100,4.655,2.490
13.104,4.670,2.910
13.108,4.690,3.245
13.112,4.740,3.615
13.116,4.785,3.990
13.120,4.765,4.310
13.124,4.735,4.610
13.128,4.730,4.895
13.132,4.720,5.165
13.136,4.715,5.405
13.140,4.710,5.595
13.144,4.720,5.750
13.148,4.745,5.850
13.152,4.750,5.915
13.156,4.750,5.950
13.160,4.740,6.020
13.164,4.765,6.085
13.168,4.760,6.105
13.172,4.755,6.135
13.176,4.745,6.175
13.180,4.760,6.220
13.184,4.760,6.245
13.188,4.755,6.280
13.192,4.735,6.300
13.196,4.745,6.345
13.200,4.750,6.360
13.204,4.750,6.410
13.208,4.745,6.450
13.212,4.755,6.500
13.216,4.760,6.535
13.220,4.755,6.565
13.224,4.745,6.615
13.228,4.765,6.665
13.232,4.780,6.720
13.236,4.780,6.765
13.240,4.765,6.805
13.244,4.765,6.855
13.248,4.785,6.910
13.252,4.780,6.940
13.256,4.780,6.970
13.260,4.785,7.010
13.264,4.805,7.050
13.268,4.810,7.070
13.272,4.825,7.075
13.276,4.850,7.080
13.280,4.875,7.090
13.284,4.885,7.080
13.288,4.890,7.030
13.292,4.890,7.010
13.296,4.920,6.970
13.300,4.940,6.955
13.304,4.960,6.840
13.308,4.940,6.770
13.312,4.960,6.690
13.316,4.970,6.605
13.320,4.980,6.520
13.324,4.975,6.435
13.328,4.980,6.375
13.332,4.985,6.285
13.336,4.970,6.180
13.340,4.955,6.070
13.344,4.945,5.975
13.348,4.955,5.900
13.352,4.960,5.805
13.356,4.940,5.720
13.360,4.925,5.650
13.364,4.945,5.600
13.368,4.935,5.535
13.372,4.915,5.465
13.376,4.900,5.430
13.380,4.905,5.395
13.384,4.900,5.350
13.388,4.880,5.320
13.392,4.855,5.285
13.396,4.875,5.270
13.400,4.870,5.255
13.404,4.850,5.230
13.408,4.850,5.215
13.412,4.855,5.215
13.416,4.860,5.205
13.420,4.850,5.205
13.424,4.840,5.185
13.428,4.850,5.195
13.432,4.850,5.190
13.436,4.850,5.195
13.440,4.835,5.185
13.444,4.840,5.190
13.448,4.840,5.205
13.452,4.835,5.200
13.456,4.830,5.180
13.460,4.820,5.190
13.464,4.840,5.200
13.468,4.830,5.205
13.472,4.815,5.185
13.476,4.805,5.195
13.480,4.805,5.205
13.484,4.805,5.210
13.488,4.800,5.185
13.492,4.795,5.190
13.496,4.805,5.200
13.500,4.805,5.195
13.504,4.805,5.180
13.508,4.800,5.175
13.512,4.800,5.170
13.516,4.800,5.180
13.520,4.800,5.155
13.524,4.785,5.150
13.528,4.780,5.150
13.532,4.790,5.145
13.536,4.785,5.135
13.540,4.760,5.110
13.544,4.780,5.115
13.548,4.795,5.120
13.552,4.800,5.100
13.556,4.800,5.075
13.560,4.790,5.085
13.564,4.800,5.090
13.568,4.780,5.080
13.572,4.770,5.065
13.576,4.765,5.065
13.580,4.770,5.060
13.584,4.775,5.065
13.588,4.745,5.045
13.592,4.735,5.040
13.596,4.765,5.050
13.600,4.770,5.045
13.604,4.765,5.030
13.608,4.745,5.030
13.612,4.755,5.045
13.616,4.775,5.035
13.620,4.770,5.035
13.624,4.775,5.025
13.628,4.785,5.040
13.632,4.790,5.030
13.636,4.775,5.025
13.640,4.770,5.015
13.644,4.765,5.015
13.648,4.780,5.015
13.652,4.765,5.015
13.656,4.760,5.000
13.660,4.755,5.005
13.664,4.780,5.015
13.668,4.785,5.010
13.672,4.775,4.995
13.676,4.765,4.995
13.680,4.775,5.025
13.684,4.780,5.010
13.688,4.795,4.995
13.692,4.805,4.985
13.696,4.805,5.005
13.700,4.815,5.000
13.704,4.785,4.995
13.708,4.780,4.985
13.712,4.775,5.005
13.716,4.785,5.005
13.720,4.795,4.995
13.724,4.785,4.990
13.728,4.785,4.995
13.732,4.800,5.005
13.736,4.785,5.000
13.740,4.790,4.990
13.744,4.800,4.995
13.748,4.815,5.000
13.752,4.835,5.000
13.756,4.840,4.995
13.760,4.840,5.015
13.764,4.845,5.060
13.768,4.855,5.240
13.772,4.875,5.715
13.776,4.945,5.970
13.780,5.075,5.700
13.784,5.465,5.465
13.788,5.865,5.365
13.792,5.705,5.295
13.796,5.330,5.215
13.800,5.245,5.175
13.804,5.220,4.810
13.808,5.230,4.565
13.812,5.260,4.265
13.816,5.260,3.945
13.820,5.265,3.645
13.824,5.255,3.405
13.828,5.275,3.210
13.832,5.265,2.975
13.836,5.260,2.685
13.840,5.230,2.455
13.844,5.195,2.340
13.848,5.180,2.240
13.852,5.115,2.140
13.856,5.025,2.085
13.860,4.910,2.060
13.864,4.830,2.040
13.868,4.720,2.025
13.872,4.585,1.990
13.876,4.500,2.010
13.880,4.505,2.030
13.884,4.555,2.035
13.888,4.600,2.045
13.892,4.595,2.105
13.896,4.610,2.235
13.900,4.615,2.285
13.904,4.620,2.580
13.908,4.630,2.835
13.912,4.670,3.150
13.916,4.720,3.480
13.920,4.775,3.835
13.924,4.795,4.195
13.928,4.780,4.510
13.932,4.760,4.805
13.936,4.740,5.045
13.940,4.730,5.275
13.944,4.725,5.515
13.948,4.725,5.685
13.952,4.750,5.790
13.956,4.765,5.860
13.960,4.765,5.920
13.964,4.785,5.975
13.968,4.805,6.025
13.972,4.825,6.055
13.976,4.815,6.100
13.980,4.820,6.145
13.984,4.820,6.180
13.988,4.840,6.200
13.992,4.845,6.240
13.996,4.845,6.280
14.000,4.845,6.295
14.004,4.815,6.325
14.008,4.810,6.370
14.012,4.820,6.405
14.016,4.830,6.455
14.020,4.845,6.470
14.024,4.845,6.505
14.028,4.860,6.555
14.032,4.855,6.605
14.036,4.840,6.630
14.040,4.835,6.670
14.044,4.835,6.720
14.048,4.860,6.755
14.052,4.855,6.785
14.056,4.855,6.810
14.060,4.870,6.860
14.064,4.905,6.900
14.068,4.925,6.920
14.072,4.915,6.925
14.076,4.910,6.970
14.080,4.920,6.985
14.084,4.935,6.995
14.088,4.940,6.990
14.092,4.945,6.975
14.096,4.960,6.975
14.100,4.970,6.985
14.104,4.990,6.910
14.108,4.995,6.870
14.112,5.010,6.825
14.116,5.020,6.770
14.120,5.005,6.695
14.124,5.000,6.620
14.128,5.025,6.545
14.132,5.030,6.450
14.136,5.025,6.345
14.140,5.025,6.260
14.144,5.055,6.175
14.148,5.065,6.100
14.152,5.050,5.995
14.156,5.055,5.890
14.160,5.065,5.815
14.164,5.065,5.740
14.168,5.050,5.670
14.172,5.030,5.590
14.176,5.030,5.530
14.180,5.050,5.505
14.184,5.040,5.440
14.188,5.000,5.380
14.192,4.975,5.355
14.196,4.975,5.325
14.200,4.980,5.320
14.204,4.980,5.270
14.208,4.940,5.255
14.212,4.940,5.245
14.216,4.940,5.245
14.220,4.920,5.230
14.224,4.910,5.220
14.228,4.910,5.235
14.232,4.910,5.235
14.236,4.905,5.225
14.240,4.900,5.205
14.244,4.910,5.215
14.248,4.940,5.215
14.252,4.930,5.215
14.256,4.930,5.200
14.260,4.940,5.210
14.264,4.940,5.225
14.268,4.940,5.200
14.272,4.930,5.160
14.276,4.955,5.150
14.280,4.985,5.160
14.284,4.980,5.155
14.288,4.945,5.130
14.292,4.935,5.130
14.296,4.935,5.130
14.300,4.930,5.125
14.304,4.950,5.110
14.308,4.975,5.110
14.312,4.990,5.130
14.316,4.955,5.130
14.320,4.925,5.130
14.324,4.900,5.110
14.328,4.870,5.115
14.332,4.870,5.120
14.336,4.875,5.100
14.340,4.895,5.080
14.344,4.890,5.095
14.348,4.880,5.095
14.352,4.865,5.090
14.356,4.845,5.065
14.360,4.840,5.065
14.364,4.855,5.070
14.368,4.835,5.060
14.372,4.835,5.040
14.376,4.815,5.030
14.380,4.835,5.040
14.384,4.855,5.035
14.388,4.875,5.025
14.392,4.870,5.025
14.396,4.845,5.020
14.400,4.845,5.015
14.404,4.845,5.000
14.408,4.835,4.990
14.412,4.805,5.000
14.416,4.790,5.000
14.420,4.795,4.985
14.424,4.815,4.980
14.428,4.845,4.995
14.432,4.870,5.000
14.436,4.850,5.000
14.440,4.825,4.980
14.444,4.820,4.980
14.448,4.835,4.980
14.452,4.840,4.985
14.456,4.830,4.970
14.460,4.825,4.980
14.464,4.830,4.975
14.468,4.850,4.980
14.472,4.840,4.970
14.476,4.845,4.980
14.480,4.840,4.985
14.484,4.825,4.995
14.488,4.805,4.975
14.492,4.820,4.980
14.496,4.845,4.990
14.500,4.850,4.985
14.504,4.835,4.980
14.508,4.825,4.975
14.512,4.840,4.995
14.516,4.865,4.985
14.520,4.875,4.980
14.524,4.860,4.965
14.528,4.840,4.985
14.532,4.845,4.985
14.536,4.840,4.975
14.540,4.825,4.965
14.544,4.810,4.980
14.548,4.830,4.980
14.552,4.835,4.975
14.556,4.845,4.960
14.560,4.835,4.975
14.564,4.850,4.980
14.568,4.850,4.975
14.572,4.845,4.965
14.576,4.855,4.975
14.580,4.870,4.985
14.584,4.875,4.990
14.588,4.855,4.980
14.592,4.855,4.985
14.596,4.860,5.005
14.600,4.870,5.010
14.604,4.870,5.055
14.608,4.870,5.260
14.612,4.920,5.765
14.616,4.990,6.015
14.620,5.140,5.720
14.624,5.570,5.500
14.628,5.995,5.445
14.632,5.805,5.390
14.636,5.425,5.310
14.640,5.300,5.240
14.644,5.315,5.145
14.648,5.325,5.000
14.652,5.320,4.775
14.656,5.345,4.485
14.660,5.345,4.175
